vce	V(vout)	I(Ib)	Ic(Q1)
Step Information: Ib=0  (Run: 1/6)
2.769999999999985e+000	2.770000e+000	6.000000e-006	7.573974e-004
2.779999999999985e+000	2.780000e+000	6.000000e-006	7.574720e-004
2.789999999999985e+000	2.790000e+000	6.000000e-006	7.575466e-004
2.799999999999984e+000	2.800000e+000	6.000000e-006	7.576213e-004
2.809999999999984e+000	2.810000e+000	6.000000e-006	7.576959e-004
2.819999999999984e+000	2.820000e+000	6.000000e-006	7.577705e-004
2.829999999999984e+000	2.830000e+000	6.000000e-006	7.578451e-004
2.839999999999983e+000	2.840000e+000	6.000000e-006	7.579197e-004
2.849999999999983e+000	2.850000e+000	6.000000e-006	7.579943e-004
2.859999999999983e+000	2.860000e+000	6.000000e-006	7.580689e-004
2.869999999999983e+000	2.870000e+000	6.000000e-006	7.581435e-004
2.879999999999983e+000	2.880000e+000	6.000000e-006	7.582182e-004
2.889999999999982e+000	2.890000e+000	6.000000e-006	7.582928e-004
2.899999999999982e+000	2.900000e+000	6.000000e-006	7.583674e-004
2.909999999999982e+000	2.910000e+000	6.000000e-006	7.584420e-004
2.919999999999982e+000	2.920000e+000	6.000000e-006	7.585166e-004
2.929999999999982e+000	2.930000e+000	6.000000e-006	7.585912e-004
2.939999999999981e+000	2.940000e+000	6.000000e-006	7.586658e-004
2.949999999999981e+000	2.950000e+000	6.000000e-006	7.587404e-004
2.959999999999981e+000	2.960000e+000	6.000000e-006	7.588150e-004
2.969999999999981e+000	2.970000e+000	6.000000e-006	7.588897e-004
2.979999999999980e+000	2.980000e+000	6.000000e-006	7.589643e-004
2.989999999999980e+000	2.990000e+000	6.000000e-006	7.590389e-004
3.000000000000000e+000	3.000000e+000	6.000000e-006	7.591135e-004
Step Information: Ib=8µ  (Run: 5/6)
0.000000000000000e+000	0.000000e+000	8.000000e-006	-7.858406e-006
1.000000000000000e-002	1.000000e-002	8.000000e-006	-4.162488e-006
2.000000000000000e-002	2.000000e-002	8.000000e-006	1.197983e-006
3.000000000000000e-002	3.000000e-002	8.000000e-006	8.938035e-006
4.000000000000000e-002	4.000000e-002	8.000000e-006	2.004353e-005
5.000000000000000e-002	5.000000e-002	8.000000e-006	3.583710e-005
6.000000000000001e-002	6.000000e-002	8.000000e-006	5.802286e-005
7.000000000000001e-002	7.000000e-002	8.000000e-006	8.866489e-005
8.000000000000000e-002	8.000000e-002	8.000000e-006	1.300269e-004
9.000000000000000e-002	9.000000e-002	8.000000e-006	1.841834e-004
9.999999999999999e-002	1.000000e-001	8.000000e-006	2.523505e-004
1.100000000000000e-001	1.100000e-001	8.000000e-006	3.340290e-004
1.200000000000000e-001	1.200000e-001	8.000000e-006	4.263065e-004
1.300000000000000e-001	1.300000e-001	8.000000e-006	5.238486e-004
1.400000000000000e-001	1.400000e-001	8.000000e-006	6.199183e-004
1.500000000000000e-001	1.500000e-001	8.000000e-006	7.081197e-004
1.600000000000000e-001	1.600000e-001	8.000000e-006	7.839848e-004
1.700000000000000e-001	1.700000e-001	8.000000e-006	8.456390e-004
1.800000000000000e-001	1.800000e-001	8.000000e-006	8.934622e-004
1.900000000000000e-001	1.900000e-001	8.000000e-006	9.292304e-004
2.000000000000000e-001	2.000000e-001	8.000000e-006	9.552616e-004
2.100000000000001e-001	2.100000e-001	8.000000e-006	9.738365e-004
2.200000000000001e-001	2.200000e-001	8.000000e-006	9.869097e-004
2.300000000000001e-001	2.300000e-001	8.000000e-006	9.960273e-004
2.400000000000001e-001	2.400000e-001	8.000000e-006	1.002351e-003
2.500000000000001e-001	2.500000e-001	8.000000e-006	1.006726e-003
2.600000000000001e-001	2.600000e-001	8.000000e-006	1.009752e-003
2.700000000000001e-001	2.700000e-001	8.000000e-006	1.011851e-003
2.800000000000001e-001	2.800000e-001	8.000000e-006	1.013315e-003
2.900000000000001e-001	2.900000e-001	8.000000e-006	1.014344e-003
3.000000000000001e-001	3.000000e-001	8.000000e-006	1.015077e-003
3.100000000000001e-001	3.100000e-001	8.000000e-006	1.015609e-003
3.200000000000001e-001	3.200000e-001	8.000000e-006	1.016003e-003
3.300000000000001e-001	3.300000e-001	8.000000e-006	1.016304e-003
3.400000000000001e-001	3.400000e-001	8.000000e-006	1.016541e-003
3.500000000000001e-001	3.500000e-001	8.000000e-006	1.016736e-003
3.600000000000002e-001	3.600000e-001	8.000000e-006	1.016901e-003
3.700000000000002e-001	3.700000e-001	8.000000e-006	1.017045e-003
3.800000000000002e-001	3.800000e-001	8.000000e-006	1.017177e-003
3.900000000000002e-001	3.900000e-001	8.000000e-006	1.017299e-003
4.000000000000002e-001	4.000000e-001	8.000000e-006	1.017415e-003
4.100000000000002e-001	4.100000e-001	8.000000e-006	1.017526e-003
4.200000000000002e-001	4.200000e-001	8.000000e-006	1.017635e-003
4.300000000000002e-001	4.300000e-001	8.000000e-006	1.017742e-003
4.400000000000002e-001	4.400000e-001	8.000000e-006	1.017848e-003
4.500000000000002e-001	4.500000e-001	8.000000e-006	1.017952e-003
4.600000000000002e-001	4.600000e-001	8.000000e-006	1.018056e-003
4.700000000000003e-001	4.700000e-001	8.000000e-006	1.018160e-003
4.800000000000003e-001	4.800000e-001	8.000000e-006	1.018263e-003
4.900000000000003e-001	4.900000e-001	8.000000e-006	1.018366e-003
5.000000000000002e-001	5.000000e-001	8.000000e-006	1.018469e-003
5.100000000000002e-001	5.100000e-001	8.000000e-006	1.018572e-003
5.200000000000002e-001	5.200000e-001	8.000000e-006	1.018674e-003
5.300000000000003e-001	5.300000e-001	8.000000e-006	1.018777e-003
5.400000000000003e-001	5.400000e-001	8.000000e-006	1.018880e-003
5.500000000000003e-001	5.500000e-001	8.000000e-006	1.018982e-003
5.600000000000003e-001	5.600000e-001	8.000000e-006	1.019085e-003
5.700000000000003e-001	5.700000e-001	8.000000e-006	1.019188e-003
5.800000000000003e-001	5.800000e-001	8.000000e-006	1.019290e-003
5.900000000000003e-001	5.900000e-001	8.000000e-006	1.019393e-003
6.000000000000003e-001	6.000000e-001	8.000000e-006	1.019496e-003
6.100000000000003e-001	6.100000e-001	8.000000e-006	1.019598e-003
6.200000000000003e-001	6.200000e-001	8.000000e-006	1.019701e-003
6.300000000000003e-001	6.300000e-001	8.000000e-006	1.019804e-003
6.400000000000004e-001	6.400000e-001	8.000000e-006	1.019906e-003
6.500000000000004e-001	6.500000e-001	8.000000e-006	1.020009e-003
6.600000000000004e-001	6.600000e-001	8.000000e-006	1.020112e-003
6.700000000000004e-001	6.700000e-001	8.000000e-006	1.020214e-003
6.800000000000004e-001	6.800000e-001	8.000000e-006	1.020317e-003
6.900000000000004e-001	6.900000e-001	8.000000e-006	1.020420e-003
7.000000000000004e-001	7.000000e-001	8.000000e-006	1.020522e-003
7.100000000000004e-001	7.100000e-001	8.000000e-006	1.020625e-003
7.200000000000004e-001	7.200000e-001	8.000000e-006	1.020727e-003
7.300000000000004e-001	7.300000e-001	8.000000e-006	1.020830e-003
7.400000000000004e-001	7.400000e-001	8.000000e-006	1.020933e-003
7.500000000000004e-001	7.500000e-001	8.000000e-006	1.021035e-003
7.600000000000005e-001	7.600000e-001	8.000000e-006	1.021138e-003
7.700000000000005e-001	7.700000e-001	8.000000e-006	1.021241e-003
7.800000000000005e-001	7.800000e-001	8.000000e-006	1.021343e-003
7.900000000000005e-001	7.900000e-001	8.000000e-006	1.021446e-003
8.000000000000005e-001	8.000000e-001	8.000000e-006	1.021549e-003
8.100000000000005e-001	8.100000e-001	8.000000e-006	1.021651e-003
8.200000000000005e-001	8.200000e-001	8.000000e-006	1.021754e-003
8.300000000000005e-001	8.300000e-001	8.000000e-006	1.021857e-003
8.400000000000005e-001	8.400000e-001	8.000000e-006	1.021959e-003
8.500000000000005e-001	8.500000e-001	8.000000e-006	1.022062e-003
8.600000000000005e-001	8.600000e-001	8.000000e-006	1.022164e-003
8.700000000000006e-001	8.700000e-001	8.000000e-006	1.022267e-003
8.800000000000006e-001	8.800000e-001	8.000000e-006	1.022370e-003
8.900000000000006e-001	8.900000e-001	8.000000e-006	1.022472e-003
9.000000000000006e-001	9.000000e-001	8.000000e-006	1.022575e-003
9.100000000000006e-001	9.100000e-001	8.000000e-006	1.022678e-003
9.200000000000006e-001	9.200000e-001	8.000000e-006	1.022780e-003
9.300000000000006e-001	9.300000e-001	8.000000e-006	1.022883e-003
9.400000000000006e-001	9.400000e-001	8.000000e-006	1.022986e-003
9.500000000000006e-001	9.500000e-001	8.000000e-006	1.023088e-003
9.600000000000006e-001	9.600000e-001	8.000000e-006	1.023191e-003
9.700000000000006e-001	9.700000e-001	8.000000e-006	1.023293e-003
9.800000000000007e-001	9.800000e-001	8.000000e-006	1.023396e-003
9.900000000000007e-001	9.900000e-001	8.000000e-006	1.023499e-003
1.000000000000001e+000	1.000000e+000	8.000000e-006	1.023601e-003
1.010000000000001e+000	1.010000e+000	8.000000e-006	1.023704e-003
1.020000000000001e+000	1.020000e+000	8.000000e-006	1.023807e-003
1.030000000000001e+000	1.030000e+000	8.000000e-006	1.023909e-003
1.040000000000001e+000	1.040000e+000	8.000000e-006	1.024012e-003
1.050000000000001e+000	1.050000e+000	8.000000e-006	1.024115e-003
1.060000000000001e+000	1.060000e+000	8.000000e-006	1.024217e-003
1.070000000000001e+000	1.070000e+000	8.000000e-006	1.024320e-003
1.080000000000001e+000	1.080000e+000	8.000000e-006	1.024423e-003
1.090000000000001e+000	1.090000e+000	8.000000e-006	1.024525e-003
1.100000000000001e+000	1.100000e+000	8.000000e-006	1.024628e-003
1.110000000000001e+000	1.110000e+000	8.000000e-006	1.024731e-003
1.120000000000001e+000	1.120000e+000	8.000000e-006	1.024833e-003
1.130000000000001e+000	1.130000e+000	8.000000e-006	1.024936e-003
1.140000000000001e+000	1.140000e+000	8.000000e-006	1.025038e-003
1.150000000000001e+000	1.150000e+000	8.000000e-006	1.025141e-003
1.160000000000001e+000	1.160000e+000	8.000000e-006	1.025244e-003
1.170000000000001e+000	1.170000e+000	8.000000e-006	1.025346e-003
1.180000000000001e+000	1.180000e+000	8.000000e-006	1.025449e-003
1.190000000000001e+000	1.190000e+000	8.000000e-006	1.025552e-003
1.200000000000001e+000	1.200000e+000	8.000000e-006	1.025654e-003
1.210000000000001e+000	1.210000e+000	8.000000e-006	1.025757e-003
1.220000000000001e+000	1.220000e+000	8.000000e-006	1.025859e-003
1.230000000000001e+000	1.230000e+000	8.000000e-006	1.025962e-003
1.240000000000001e+000	1.240000e+000	8.000000e-006	1.026065e-003
1.250000000000001e+000	1.250000e+000	8.000000e-006	1.026168e-003
1.260000000000001e+000	1.260000e+000	8.000000e-006	1.026270e-003
1.270000000000001e+000	1.270000e+000	8.000000e-006	1.026373e-003
1.280000000000001e+000	1.280000e+000	8.000000e-006	1.026475e-003
1.290000000000001e+000	1.290000e+000	8.000000e-006	1.026578e-003
1.300000000000001e+000	1.300000e+000	8.000000e-006	1.026681e-003
1.310000000000001e+000	1.310000e+000	8.000000e-006	1.026783e-003
1.320000000000001e+000	1.320000e+000	8.000000e-006	1.026886e-003
1.330000000000001e+000	1.330000e+000	8.000000e-006	1.026989e-003
1.340000000000001e+000	1.340000e+000	8.000000e-006	1.027091e-003
1.350000000000001e+000	1.350000e+000	8.000000e-006	1.027194e-003
1.360000000000001e+000	1.360000e+000	8.000000e-006	1.027297e-003
1.370000000000001e+000	1.370000e+000	8.000000e-006	1.027399e-003
1.380000000000001e+000	1.380000e+000	8.000000e-006	1.027502e-003
1.390000000000001e+000	1.390000e+000	8.000000e-006	1.027604e-003
1.400000000000001e+000	1.400000e+000	8.000000e-006	1.027707e-003
1.410000000000001e+000	1.410000e+000	8.000000e-006	1.027810e-003
1.420000000000001e+000	1.420000e+000	8.000000e-006	1.027912e-003
1.430000000000001e+000	1.430000e+000	8.000000e-006	1.028015e-003
1.440000000000001e+000	1.440000e+000	8.000000e-006	1.028118e-003
1.450000000000001e+000	1.450000e+000	8.000000e-006	1.028220e-003
1.460000000000001e+000	1.460000e+000	8.000000e-006	1.028323e-003
1.470000000000001e+000	1.470000e+000	8.000000e-006	1.028426e-003
1.480000000000001e+000	1.480000e+000	8.000000e-006	1.028528e-003
1.490000000000001e+000	1.490000e+000	8.000000e-006	1.028631e-003
1.500000000000001e+000	1.500000e+000	8.000000e-006	1.028734e-003
1.510000000000001e+000	1.510000e+000	8.000000e-006	1.028836e-003
1.520000000000001e+000	1.520000e+000	8.000000e-006	1.028939e-003
1.530000000000001e+000	1.530000e+000	8.000000e-006	1.029041e-003
1.540000000000001e+000	1.540000e+000	8.000000e-006	1.029144e-003
1.550000000000001e+000	1.550000e+000	8.000000e-006	1.029247e-003
1.560000000000001e+000	1.560000e+000	8.000000e-006	1.029349e-003
1.570000000000001e+000	1.570000e+000	8.000000e-006	1.029452e-003
1.580000000000001e+000	1.580000e+000	8.000000e-006	1.029555e-003
1.590000000000001e+000	1.590000e+000	8.000000e-006	1.029657e-003
1.600000000000001e+000	1.600000e+000	8.000000e-006	1.029760e-003
1.610000000000001e+000	1.610000e+000	8.000000e-006	1.029863e-003
1.620000000000001e+000	1.620000e+000	8.000000e-006	1.029965e-003
1.630000000000001e+000	1.630000e+000	8.000000e-006	1.030068e-003
1.640000000000001e+000	1.640000e+000	8.000000e-006	1.030170e-003
1.650000000000001e+000	1.650000e+000	8.000000e-006	1.030273e-003
1.660000000000001e+000	1.660000e+000	8.000000e-006	1.030376e-003
1.670000000000001e+000	1.670000e+000	8.000000e-006	1.030478e-003
1.680000000000001e+000	1.680000e+000	8.000000e-006	1.030581e-003
1.690000000000001e+000	1.690000e+000	8.000000e-006	1.030684e-003
1.700000000000001e+000	1.700000e+000	8.000000e-006	1.030786e-003
1.710000000000001e+000	1.710000e+000	8.000000e-006	1.030889e-003
1.720000000000001e+000	1.720000e+000	8.000000e-006	1.030992e-003
1.730000000000001e+000	1.730000e+000	8.000000e-006	1.031094e-003
1.740000000000001e+000	1.740000e+000	8.000000e-006	1.031197e-003
1.750000000000001e+000	1.750000e+000	8.000000e-006	1.031300e-003
1.760000000000001e+000	1.760000e+000	8.000000e-006	1.031402e-003
1.770000000000001e+000	1.770000e+000	8.000000e-006	1.031505e-003
1.780000000000001e+000	1.780000e+000	8.000000e-006	1.031608e-003
1.790000000000001e+000	1.790000e+000	8.000000e-006	1.031710e-003
1.800000000000001e+000	1.800000e+000	8.000000e-006	1.031813e-003
1.810000000000001e+000	1.810000e+000	8.000000e-006	1.031915e-003
1.820000000000001e+000	1.820000e+000	8.000000e-006	1.032018e-003
1.830000000000001e+000	1.830000e+000	8.000000e-006	1.032121e-003
1.840000000000001e+000	1.840000e+000	8.000000e-006	1.032223e-003
1.850000000000001e+000	1.850000e+000	8.000000e-006	1.032326e-003
1.860000000000001e+000	1.860000e+000	8.000000e-006	1.032429e-003
1.870000000000001e+000	1.870000e+000	8.000000e-006	1.032531e-003
1.880000000000001e+000	1.880000e+000	8.000000e-006	1.032634e-003
1.890000000000002e+000	1.890000e+000	8.000000e-006	1.032737e-003
1.900000000000002e+000	1.900000e+000	8.000000e-006	1.032839e-003
1.910000000000002e+000	1.910000e+000	8.000000e-006	1.032942e-003
1.920000000000002e+000	1.920000e+000	8.000000e-006	1.033045e-003
1.930000000000002e+000	1.930000e+000	8.000000e-006	1.033147e-003
1.940000000000002e+000	1.940000e+000	8.000000e-006	1.033250e-003
1.950000000000002e+000	1.950000e+000	8.000000e-006	1.033352e-003
1.960000000000002e+000	1.960000e+000	8.000000e-006	1.033455e-003
1.970000000000002e+000	1.970000e+000	8.000000e-006	1.033558e-003
1.980000000000002e+000	1.980000e+000	8.000000e-006	1.033660e-003
1.990000000000002e+000	1.990000e+000	8.000000e-006	1.033763e-003
2.000000000000001e+000	2.000000e+000	8.000000e-006	1.033866e-003
2.010000000000001e+000	2.010000e+000	8.000000e-006	1.033968e-003
2.020000000000001e+000	2.020000e+000	8.000000e-006	1.034071e-003
2.030000000000001e+000	2.030000e+000	8.000000e-006	1.034174e-003
2.040000000000001e+000	2.040000e+000	8.000000e-006	1.034276e-003
2.050000000000000e+000	2.050000e+000	8.000000e-006	1.034379e-003
2.060000000000000e+000	2.060000e+000	8.000000e-006	1.034481e-003
2.070000000000000e+000	2.070000e+000	8.000000e-006	1.034584e-003
2.080000000000000e+000	2.080000e+000	8.000000e-006	1.034687e-003
2.089999999999999e+000	2.090000e+000	8.000000e-006	1.034789e-003
2.099999999999999e+000	2.100000e+000	8.000000e-006	1.034892e-003
2.109999999999999e+000	2.110000e+000	8.000000e-006	1.034995e-003
2.119999999999999e+000	2.120000e+000	8.000000e-006	1.035097e-003
2.129999999999999e+000	2.130000e+000	8.000000e-006	1.035200e-003
2.139999999999998e+000	2.140000e+000	8.000000e-006	1.035303e-003
2.149999999999998e+000	2.150000e+000	8.000000e-006	1.035405e-003
2.159999999999998e+000	2.160000e+000	8.000000e-006	1.035508e-003
2.169999999999998e+000	2.170000e+000	8.000000e-006	1.035611e-003
2.179999999999998e+000	2.180000e+000	8.000000e-006	1.035713e-003
2.189999999999997e+000	2.190000e+000	8.000000e-006	1.035816e-003
2.199999999999997e+000	2.200000e+000	8.000000e-006	1.035918e-003
2.209999999999997e+000	2.210000e+000	8.000000e-006	1.036021e-003
2.219999999999997e+000	2.220000e+000	8.000000e-006	1.036124e-003
2.229999999999996e+000	2.230000e+000	8.000000e-006	1.036226e-003
2.239999999999996e+000	2.240000e+000	8.000000e-006	1.036329e-003
2.249999999999996e+000	2.250000e+000	8.000000e-006	1.036432e-003
2.259999999999996e+000	2.260000e+000	8.000000e-006	1.036534e-003
2.269999999999996e+000	2.270000e+000	8.000000e-006	1.036637e-003
2.279999999999995e+000	2.280000e+000	8.000000e-006	1.036740e-003
2.289999999999995e+000	2.290000e+000	8.000000e-006	1.036842e-003
2.299999999999995e+000	2.300000e+000	8.000000e-006	1.036945e-003
2.309999999999995e+000	2.310000e+000	8.000000e-006	1.037047e-003
2.319999999999995e+000	2.320000e+000	8.000000e-006	1.037150e-003
2.329999999999994e+000	2.330000e+000	8.000000e-006	1.037253e-003
2.339999999999994e+000	2.340000e+000	8.000000e-006	1.037355e-003
2.349999999999994e+000	2.350000e+000	8.000000e-006	1.037458e-003
2.359999999999994e+000	2.360000e+000	8.000000e-006	1.037561e-003
2.369999999999993e+000	2.370000e+000	8.000000e-006	1.037663e-003
2.379999999999993e+000	2.380000e+000	8.000000e-006	1.037766e-003
2.389999999999993e+000	2.390000e+000	8.000000e-006	1.037869e-003
2.399999999999993e+000	2.400000e+000	8.000000e-006	1.037971e-003
2.409999999999993e+000	2.410000e+000	8.000000e-006	1.038074e-003
2.419999999999992e+000	2.420000e+000	8.000000e-006	1.038177e-003
2.429999999999992e+000	2.430000e+000	8.000000e-006	1.038279e-003
2.439999999999992e+000	2.440000e+000	8.000000e-006	1.038382e-003
2.449999999999992e+000	2.450000e+000	8.000000e-006	1.038485e-003
2.459999999999992e+000	2.460000e+000	8.000000e-006	1.038587e-003
2.469999999999991e+000	2.470000e+000	8.000000e-006	1.038690e-003
2.479999999999991e+000	2.480000e+000	8.000000e-006	1.038792e-003
2.489999999999991e+000	2.490000e+000	8.000000e-006	1.038895e-003
2.499999999999991e+000	2.500000e+000	8.000000e-006	1.038998e-003
2.509999999999991e+000	2.510000e+000	8.000000e-006	1.039100e-003
2.519999999999990e+000	2.520000e+000	8.000000e-006	1.039203e-003
2.529999999999990e+000	2.530000e+000	8.000000e-006	1.039306e-003
2.539999999999990e+000	2.540000e+000	8.000000e-006	1.039408e-003
2.549999999999990e+000	2.550000e+000	8.000000e-006	1.039511e-003
2.559999999999989e+000	2.560000e+000	8.000000e-006	1.039614e-003
2.569999999999989e+000	2.570000e+000	8.000000e-006	1.039716e-003
2.579999999999989e+000	2.580000e+000	8.000000e-006	1.039819e-003
2.589999999999989e+000	2.590000e+000	8.000000e-006	1.039922e-003
2.599999999999989e+000	2.600000e+000	8.000000e-006	1.040024e-003
2.609999999999988e+000	2.610000e+000	8.000000e-006	1.040127e-003
2.619999999999988e+000	2.620000e+000	8.000000e-006	1.040229e-003
2.629999999999988e+000	2.630000e+000	8.000000e-006	1.040332e-003
2.639999999999988e+000	2.640000e+000	8.000000e-006	1.040435e-003
2.649999999999988e+000	2.650000e+000	8.000000e-006	1.040537e-003
2.659999999999987e+000	2.660000e+000	8.000000e-006	1.040640e-003
2.669999999999987e+000	2.670000e+000	8.000000e-006	1.040743e-003
2.679999999999987e+000	2.680000e+000	8.000000e-006	1.040845e-003
2.689999999999987e+000	2.690000e+000	8.000000e-006	1.040948e-003
2.699999999999986e+000	2.700000e+000	8.000000e-006	1.041051e-003
2.709999999999986e+000	2.710000e+000	8.000000e-006	1.041153e-003
2.719999999999986e+000	2.720000e+000	8.000000e-006	1.041256e-003
2.729999999999986e+000	2.730000e+000	8.000000e-006	1.041358e-003
2.739999999999986e+000	2.740000e+000	8.000000e-006	1.041461e-003
2.749999999999985e+000	2.750000e+000	8.000000e-006	1.041564e-003
2.759999999999985e+000	2.760000e+000	8.000000e-006	1.041666e-003
2.769999999999985e+000	2.770000e+000	8.000000e-006	1.041769e-003
2.779999999999985e+000	2.780000e+000	8.000000e-006	1.041872e-003
2.789999999999985e+000	2.790000e+000	8.000000e-006	1.041974e-003
2.799999999999984e+000	2.800000e+000	8.000000e-006	1.042077e-003
2.809999999999984e+000	2.810000e+000	8.000000e-006	1.042180e-003
2.819999999999984e+000	2.820000e+000	8.000000e-006	1.042282e-003
2.829999999999984e+000	2.830000e+000	8.000000e-006	1.042385e-003
2.839999999999983e+000	2.840000e+000	8.000000e-006	1.042488e-003
2.849999999999983e+000	2.850000e+000	8.000000e-006	1.042590e-003
2.859999999999983e+000	2.860000e+000	8.000000e-006	1.042693e-003
2.869999999999983e+000	2.870000e+000	8.000000e-006	1.042795e-003
2.879999999999983e+000	2.880000e+000	8.000000e-006	1.042898e-003
2.889999999999982e+000	2.890000e+000	8.000000e-006	1.043001e-003
2.899999999999982e+000	2.900000e+000	8.000000e-006	1.043103e-003
2.909999999999982e+000	2.910000e+000	8.000000e-006	1.043206e-003
2.919999999999982e+000	2.920000e+000	8.000000e-006	1.043309e-003
2.929999999999982e+000	2.930000e+000	8.000000e-006	1.043411e-003
2.939999999999981e+000	2.940000e+000	8.000000e-006	1.043514e-003
2.949999999999981e+000	2.950000e+000	8.000000e-006	1.043617e-003
2.959999999999981e+000	2.960000e+000	8.000000e-006	1.043719e-003
2.969999999999981e+000	2.970000e+000	8.000000e-006	1.043822e-003
2.979999999999980e+000	2.980000e+000	8.000000e-006	1.043924e-003
2.989999999999980e+000	2.990000e+000	8.000000e-006	1.044027e-003
3.000000000000000e+000	3.000000e+000	8.000000e-006	1.044130e-003
Step Information: Ib=10µ  (Run: 6/6)
0.000000000000000e+000	0.000000e+000	1.000000e-005	-9.832471e-006
1.000000000000000e-002	1.000000e-002	1.000000e-005	-5.210043e-006
2.000000000000000e-002	2.000000e-002	1.000000e-005	1.498402e-006
3.000000000000000e-002	3.000000e-002	1.000000e-005	1.119190e-005
4.000000000000000e-002	4.000000e-002	1.000000e-005	2.511232e-005
5.000000000000000e-002	5.000000e-002	1.000000e-005	4.492988e-005
6.000000000000001e-002	6.000000e-002	1.000000e-005	7.280352e-005
7.000000000000001e-002	7.000000e-002	1.000000e-005	1.113602e-004
8.000000000000000e-002	8.000000e-002	1.000000e-005	1.635010e-004
9.000000000000000e-002	9.000000e-002	1.000000e-005	2.319174e-004
9.999999999999999e-002	1.000000e-001	1.000000e-005	3.182469e-004
1.100000000000000e-001	1.100000e-001	1.000000e-005	4.219738e-004
1.200000000000000e-001	1.200000e-001	1.000000e-005	5.395075e-004
1.300000000000000e-001	1.300000e-001	1.000000e-005	6.641218e-004
1.400000000000000e-001	1.400000e-001	1.000000e-005	7.872132e-004
1.500000000000000e-001	1.500000e-001	1.000000e-005	9.005234e-004
1.600000000000000e-001	1.600000e-001	1.000000e-005	9.982090e-004
1.700000000000000e-001	1.700000e-001	1.000000e-005	1.077745e-003
1.800000000000000e-001	1.800000e-001	1.000000e-005	1.139529e-003
1.900000000000000e-001	1.900000e-001	1.000000e-005	1.185789e-003
2.000000000000000e-001	2.000000e-001	1.000000e-005	1.219483e-003
2.100000000000001e-001	2.100000e-001	1.000000e-005	1.243539e-003
2.200000000000001e-001	2.200000e-001	1.000000e-005	1.260476e-003
2.300000000000001e-001	2.300000e-001	1.000000e-005	1.272291e-003
2.400000000000001e-001	2.400000e-001	1.000000e-005	1.280487e-003
2.500000000000001e-001	2.500000e-001	1.000000e-005	1.286157e-003
2.600000000000001e-001	2.600000e-001	1.000000e-005	1.290079e-003
2.700000000000001e-001	2.700000e-001	1.000000e-005	1.292799e-003
2.800000000000001e-001	2.800000e-001	1.000000e-005	1.294695e-003
2.900000000000001e-001	2.900000e-001	1.000000e-005	1.296028e-003
3.000000000000001e-001	3.000000e-001	1.000000e-005	1.296977e-003
3.100000000000001e-001	3.100000e-001	1.000000e-005	1.297665e-003
3.200000000000001e-001	3.200000e-001	1.000000e-005	1.298174e-003
3.300000000000001e-001	3.300000e-001	1.000000e-005	1.298562e-003
3.400000000000001e-001	3.400000e-001	1.000000e-005	1.298868e-003
3.500000000000001e-001	3.500000e-001	1.000000e-005	1.299118e-003
3.600000000000002e-001	3.600000e-001	1.000000e-005	1.299330e-003
3.700000000000002e-001	3.700000e-001	1.000000e-005	1.299516e-003
3.800000000000002e-001	3.800000e-001	1.000000e-005	1.299684e-003
3.900000000000002e-001	3.900000e-001	1.000000e-005	1.299841e-003
4.000000000000002e-001	4.000000e-001	1.000000e-005	1.299989e-003
4.100000000000002e-001	4.100000e-001	1.000000e-005	1.300132e-003
4.200000000000002e-001	4.200000e-001	1.000000e-005	1.300271e-003
4.300000000000002e-001	4.300000e-001	1.000000e-005	1.300408e-003
4.400000000000002e-001	4.400000e-001	1.000000e-005	1.300542e-003
4.500000000000002e-001	4.500000e-001	1.000000e-005	1.300676e-003
4.600000000000002e-001	4.600000e-001	1.000000e-005	1.300809e-003
4.700000000000003e-001	4.700000e-001	1.000000e-005	1.300941e-003
4.800000000000003e-001	4.800000e-001	1.000000e-005	1.301073e-003
4.900000000000003e-001	4.900000e-001	1.000000e-005	1.301205e-003
5.000000000000002e-001	5.000000e-001	1.000000e-005	1.301337e-003
5.100000000000002e-001	5.100000e-001	1.000000e-005	1.301468e-003
5.200000000000002e-001	5.200000e-001	1.000000e-005	1.301599e-003
5.300000000000003e-001	5.300000e-001	1.000000e-005	1.301731e-003
5.400000000000003e-001	5.400000e-001	1.000000e-005	1.301862e-003
5.500000000000003e-001	5.500000e-001	1.000000e-005	1.301993e-003
5.600000000000003e-001	5.600000e-001	1.000000e-005	1.302124e-003
5.700000000000003e-001	5.700000e-001	1.000000e-005	1.302255e-003
5.800000000000003e-001	5.800000e-001	1.000000e-005	1.302387e-003
5.900000000000003e-001	5.900000e-001	1.000000e-005	1.302518e-003
6.000000000000003e-001	6.000000e-001	1.000000e-005	1.302649e-003
6.100000000000003e-001	6.100000e-001	1.000000e-005	1.302780e-003
6.200000000000003e-001	6.200000e-001	1.000000e-005	1.302911e-003
6.300000000000003e-001	6.300000e-001	1.000000e-005	1.303043e-003
6.400000000000004e-001	6.400000e-001	1.000000e-005	1.303174e-003
6.500000000000004e-001	6.500000e-001	1.000000e-005	1.303305e-003
6.600000000000004e-001	6.600000e-001	1.000000e-005	1.303436e-003
6.700000000000004e-001	6.700000e-001	1.000000e-005	1.303567e-003
6.800000000000004e-001	6.800000e-001	1.000000e-005	1.303698e-003
6.900000000000004e-001	6.900000e-001	1.000000e-005	1.303829e-003
7.000000000000004e-001	7.000000e-001	1.000000e-005	1.303961e-003
7.100000000000004e-001	7.100000e-001	1.000000e-005	1.304092e-003
